"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HHWEALTH","TOT","PC_NDI","A","2009",409.8056,
"DEU","HHWEALTH","TOT","PC_NDI","A","2010",415.981,
"DEU","HHWEALTH","TOT","PC_NDI","A","2011",414.1142,
"DEU","HHWEALTH","TOT","PC_NDI","A","2012",427.2604,
"DEU","HHWEALTH","TOT","PC_NDI","A","2013",438.2112,
