"Date";"State";"Goog_trend"
2013-09-02;"HH";53
2013-09-03;"HH";53
2013-09-04;"HH";53
2013-09-05;"HH";53
2013-09-06;"HH";53
2013-09-07;"HH";53
2013-09-08;"HH";72
2013-09-09;"HH";72
2013-09-10;"HH";72
2013-09-11;"HH";72
2013-09-12;"HH";72
2013-09-13;"HH";72
2013-09-14;"HH";72
2013-09-15;"HH";45
2013-09-16;"HH";45
2013-09-17;"HH";45
2013-09-18;"HH";45
2013-09-19;"HH";45
2013-09-20;"HH";45
2013-09-21;"HH";45
2013-09-22;"HH";58
2013-09-23;"HH";58
2013-09-24;"HH";58
2013-09-25;"HH";58
2013-09-26;"HH";58
2013-09-27;"HH";58
2013-09-28;"HH";58
2013-09-29;"HH";47
2013-09-30;"HH";47
2013-10-01;"HH";47
2013-10-02;"HH";47
2013-10-03;"HH";47
2013-10-04;"HH";47
2013-10-05;"HH";47
2013-10-06;"HH";56
2013-10-07;"HH";56
2013-10-08;"HH";56
2013-10-09;"HH";56
2013-10-10;"HH";56
2013-10-11;"HH";56
2013-10-12;"HH";56
2013-10-13;"HH";50
2013-10-14;"HH";50
2013-10-15;"HH";50
2013-10-16;"HH";50
2013-10-17;"HH";50
2013-10-18;"HH";50
2013-10-19;"HH";50
2013-10-20;"HH";59
2013-10-21;"HH";59
2013-10-22;"HH";59
2013-10-23;"HH";59
2013-10-24;"HH";59
2013-10-25;"HH";59
2013-10-26;"HH";59
2013-10-27;"HH";55
2013-10-28;"HH";55
2013-10-29;"HH";55
2013-10-30;"HH";55
2013-10-31;"HH";55
2013-11-01;"HH";55
2013-11-02;"HH";55
2013-11-03;"HH";63
2013-11-04;"HH";63
2013-11-05;"HH";63
2013-11-06;"HH";63
2013-11-07;"HH";63
2013-11-08;"HH";63
2013-11-09;"HH";63
2013-11-10;"HH";51
2013-11-11;"HH";51
2013-11-12;"HH";51
2013-11-13;"HH";51
2013-11-14;"HH";51
2013-11-15;"HH";51
2013-11-16;"HH";51
2013-11-17;"HH";67
2013-11-18;"HH";67
2013-11-19;"HH";67
2013-11-20;"HH";67
2013-11-21;"HH";67
2013-11-22;"HH";67
2013-11-23;"HH";67
2013-11-24;"HH";67
2013-11-25;"HH";67
2013-11-26;"HH";67
2013-11-27;"HH";67
2013-11-28;"HH";67
2013-11-29;"HH";67
2013-11-30;"HH";67
2013-12-01;"HH";64
2013-12-02;"HH";64
2013-12-03;"HH";64
2013-12-04;"HH";64
2013-12-05;"HH";64
2013-12-06;"HH";64
2013-12-07;"HH";64
2013-12-08;"HH";75
2013-12-09;"HH";75
2013-12-10;"HH";75
2013-12-11;"HH";75
2013-12-12;"HH";75
2013-12-13;"HH";75
2013-12-14;"HH";75
2013-12-15;"HH";88
2013-12-16;"HH";88
2013-12-17;"HH";88
2013-12-18;"HH";88
2013-12-19;"HH";88
2013-12-20;"HH";88
2013-12-21;"HH";88
2013-12-22;"HH";59
2013-12-23;"HH";59
2013-12-24;"HH";59
2013-12-25;"HH";59
2013-12-26;"HH";59
2013-12-27;"HH";59
2013-12-28;"HH";59
2013-12-29;"HH";66
2013-12-30;"HH";66
2013-12-31;"HH";66
2014-01-01;"HH";66
2014-01-02;"HH";66
2014-01-03;"HH";66
2014-01-04;"HH";66
2014-01-05;"HH";47
2014-01-06;"HH";47
2014-01-07;"HH";47
2014-01-08;"HH";47
2014-01-09;"HH";47
2014-01-10;"HH";47
2014-01-11;"HH";47
2014-01-12;"HH";49
2014-01-13;"HH";49
2014-01-14;"HH";49
2014-01-15;"HH";49
2014-01-16;"HH";49
2014-01-17;"HH";49
2014-01-18;"HH";49
2014-01-19;"HH";62
2014-01-20;"HH";62
2014-01-21;"HH";62
2014-01-22;"HH";62
2014-01-23;"HH";62
2014-01-24;"HH";62
2014-01-25;"HH";62
2014-01-26;"HH";51
2014-01-27;"HH";51
2014-01-28;"HH";51
2014-01-29;"HH";51
2014-01-30;"HH";51
2014-01-31;"HH";51
2014-02-01;"HH";51
2014-02-02;"HH";74
2014-02-03;"HH";74
2014-02-04;"HH";74
2014-02-05;"HH";74
2014-02-06;"HH";74
2014-02-07;"HH";74
2014-02-08;"HH";74
2014-02-09;"HH";50
2014-02-10;"HH";50
2014-02-11;"HH";50
2014-02-12;"HH";50
2014-02-13;"HH";50
2014-02-14;"HH";50
2014-02-15;"HH";50
2014-02-16;"HH";56
2014-02-17;"HH";56
2014-02-18;"HH";56
2014-02-19;"HH";56
2014-02-20;"HH";56
2014-02-21;"HH";56
2014-02-22;"HH";56
2014-02-23;"HH";58
2014-02-24;"HH";58
2014-02-25;"HH";58
2014-02-26;"HH";58
2014-02-27;"HH";58
2014-02-28;"HH";58
2014-03-01;"HH";58
2014-03-02;"HH";66
2014-03-03;"HH";66
2014-03-04;"HH";66
2014-03-05;"HH";66
2014-03-06;"HH";66
2014-03-07;"HH";66
2014-03-08;"HH";66
2014-03-09;"HH";47
2014-03-10;"HH";47
2014-03-11;"HH";47
2014-03-12;"HH";47
2014-03-13;"HH";47
2014-03-14;"HH";47
2014-03-15;"HH";47
2014-03-16;"HH";61
2014-03-17;"HH";61
2014-03-18;"HH";61
2014-03-19;"HH";61
2014-03-20;"HH";61
2014-03-21;"HH";61
2014-03-22;"HH";61
2014-03-23;"HH";55
2014-03-24;"HH";55
2014-03-25;"HH";55
2014-03-26;"HH";55
2014-03-27;"HH";55
2014-03-28;"HH";55
2014-03-29;"HH";55
2014-03-30;"HH";69
2014-03-31;"HH";69
2014-04-01;"HH";69
2014-04-02;"HH";69
2014-04-03;"HH";69
2014-04-04;"HH";69
2014-04-05;"HH";69
2014-04-06;"HH";53
2014-04-07;"HH";53
2014-04-08;"HH";53
2014-04-09;"HH";53
2014-04-10;"HH";53
2014-04-11;"HH";53
2014-04-12;"HH";53
2014-04-13;"HH";63
2014-04-14;"HH";63
2014-04-15;"HH";63
2014-04-16;"HH";63
2014-04-17;"HH";63
2014-04-18;"HH";63
2014-04-19;"HH";63
2014-04-20;"HH";50
2014-04-21;"HH";50
2014-04-22;"HH";50
2014-04-23;"HH";50
2014-04-24;"HH";50
2014-04-25;"HH";50
2014-04-26;"HH";50
2014-04-27;"HH";69
2014-04-28;"HH";69
2014-04-29;"HH";69
2014-04-30;"HH";69
2014-05-01;"HH";69
2014-05-02;"HH";69
2014-05-03;"HH";69
2014-05-04;"HH";53
2014-05-05;"HH";53
2014-05-06;"HH";53
2014-05-07;"HH";53
2014-05-08;"HH";53
2014-05-09;"HH";53
2014-05-10;"HH";53
2014-05-11;"HH";58
2014-05-12;"HH";58
2014-05-13;"HH";58
2014-05-14;"HH";58
2014-05-15;"HH";58
2014-05-16;"HH";58
2014-05-17;"HH";58
2014-05-18;"HH";67
2014-05-19;"HH";67
2014-05-20;"HH";67
2014-05-21;"HH";67
2014-05-22;"HH";67
2014-05-23;"HH";67
2014-05-24;"HH";67
2014-05-25;"HH";61
2014-05-26;"HH";61
2014-05-27;"HH";61
2014-05-28;"HH";61
2014-05-29;"HH";61
2014-05-30;"HH";61
2014-05-31;"HH";61
2014-06-01;"HH";66
2014-06-02;"HH";66
2014-06-03;"HH";66
2014-06-04;"HH";66
2014-06-05;"HH";66
2014-06-06;"HH";66
2014-06-07;"HH";66
2014-06-08;"HH";55
2014-06-09;"HH";55
2014-06-10;"HH";55
2014-06-11;"HH";55
2014-06-12;"HH";55
2014-06-13;"HH";55
2014-06-14;"HH";55
2014-06-15;"HH";74
2014-06-16;"HH";74
2014-06-17;"HH";74
2014-06-18;"HH";74
2014-06-19;"HH";74
2014-06-20;"HH";74
2014-06-21;"HH";74
2014-06-22;"HH";61
2014-06-23;"HH";61
2014-06-24;"HH";61
2014-06-25;"HH";61
2014-06-26;"HH";61
2014-06-27;"HH";61
2014-06-28;"HH";61
2014-06-29;"HH";62
2014-06-30;"HH";62
2014-07-01;"HH";62
2014-07-02;"HH";62
2014-07-03;"HH";62
2014-07-04;"HH";62
2014-07-05;"HH";62
2014-07-06;"HH";54
2014-07-07;"HH";54
2014-07-08;"HH";54
2014-07-09;"HH";54
2014-07-10;"HH";54
2014-07-11;"HH";54
2014-07-12;"HH";54
2014-07-13;"HH";66
2014-07-14;"HH";66
2014-07-15;"HH";66
2014-07-16;"HH";66
2014-07-17;"HH";66
2014-07-18;"HH";66
2014-07-19;"HH";66
2014-07-20;"HH";69
2014-07-21;"HH";69
2014-07-22;"HH";69
2014-07-23;"HH";69
2014-07-24;"HH";69
2014-07-25;"HH";69
2014-07-26;"HH";69
2014-07-27;"HH";81
2014-07-28;"HH";81
2014-07-29;"HH";81
2014-07-30;"HH";81
2014-07-31;"HH";81
2014-08-01;"HH";81
2014-08-02;"HH";81
2014-08-03;"HH";67
2014-08-04;"HH";67
2014-08-05;"HH";67
2014-08-06;"HH";67
2014-08-07;"HH";67
2014-08-08;"HH";67
2014-08-09;"HH";67
2014-08-10;"HH";68
2014-08-11;"HH";68
2014-08-12;"HH";68
2014-08-13;"HH";68
2014-08-14;"HH";68
2014-08-15;"HH";68
2014-08-16;"HH";68
2014-08-17;"HH";77
2014-08-18;"HH";77
2014-08-19;"HH";77
2014-08-20;"HH";77
2014-08-21;"HH";77
2014-08-22;"HH";77
2014-08-23;"HH";77
2014-08-24;"HH";64
2014-08-25;"HH";64
2014-08-26;"HH";64
2014-08-27;"HH";64
2014-08-28;"HH";64
2014-08-29;"HH";64
2014-08-30;"HH";64
2014-08-31;"HH";69
2014-09-01;"HH";69
2014-09-02;"HH";69
2014-09-03;"HH";69
2014-09-04;"HH";69
2014-09-05;"HH";69
2014-09-06;"HH";69
2014-09-07;"HH";62
2014-09-08;"HH";62
2014-09-09;"HH";62
2014-09-10;"HH";62
2014-09-11;"HH";62
2014-09-12;"HH";62
2014-09-13;"HH";62
2014-09-14;"HH";68
2014-09-15;"HH";68
2014-09-16;"HH";68
2014-09-17;"HH";68
2014-09-18;"HH";68
2014-09-19;"HH";68
2014-09-20;"HH";68
2014-09-21;"HH";51
2014-09-22;"HH";51
2014-09-23;"HH";51
2014-09-24;"HH";51
2014-09-25;"HH";51
2014-09-26;"HH";51
2014-09-27;"HH";51
2014-09-28;"HH";67
2014-09-29;"HH";67
2014-09-30;"HH";67
2014-10-01;"HH";67
2014-10-02;"HH";67
2014-10-03;"HH";67
2014-10-04;"HH";67
2014-10-05;"HH";66
2014-10-06;"HH";66
2014-10-07;"HH";66
2014-10-08;"HH";66
2014-10-09;"HH";66
2014-10-10;"HH";66
2014-10-11;"HH";66
2014-10-12;"HH";56
2014-10-13;"HH";56
2014-10-14;"HH";56
2014-10-15;"HH";56
2014-10-16;"HH";56
2014-10-17;"HH";56
2014-10-18;"HH";56
2014-10-19;"HH";76
2014-10-20;"HH";76
2014-10-21;"HH";76
2014-10-22;"HH";76
2014-10-23;"HH";76
2014-10-24;"HH";76
2014-10-25;"HH";76
2014-10-26;"HH";55
2014-10-27;"HH";55
2014-10-28;"HH";55
2014-10-29;"HH";55
2014-10-30;"HH";55
2014-10-31;"HH";55
2014-11-01;"HH";55
2014-11-02;"HH";63
2014-11-03;"HH";63
2014-11-04;"HH";63
2014-11-05;"HH";63
2014-11-06;"HH";63
2014-11-07;"HH";63
2014-11-08;"HH";63
2014-11-09;"HH";66
2014-11-10;"HH";66
2014-11-11;"HH";66
2014-11-12;"HH";66
2014-11-13;"HH";66
2014-11-14;"HH";66
2014-11-15;"HH";66
2014-11-16;"HH";65
2014-11-17;"HH";65
2014-11-18;"HH";65
2014-11-19;"HH";65
2014-11-20;"HH";65
2014-11-21;"HH";65
2014-11-22;"HH";65
2014-11-23;"HH";74
2014-11-24;"HH";74
2014-11-25;"HH";74
2014-11-26;"HH";74
2014-11-27;"HH";74
2014-11-28;"HH";74
2014-11-29;"HH";74
2014-11-30;"HH";83
2014-12-01;"HH";83
2014-12-02;"HH";83
2014-12-03;"HH";83
2014-12-04;"HH";83
2014-12-05;"HH";83
2014-12-06;"HH";83
2014-12-07;"HH";84
2014-12-08;"HH";84
2014-12-09;"HH";84
2014-12-10;"HH";84
2014-12-11;"HH";84
2014-12-12;"HH";84
2014-12-13;"HH";84
2014-12-14;"HH";100
2014-12-15;"HH";100
2014-12-16;"HH";100
2014-12-17;"HH";100
2014-12-18;"HH";100
2014-12-19;"HH";100
2014-12-20;"HH";100
2014-12-21;"HH";78
2014-12-22;"HH";78
2014-12-23;"HH";78
2014-12-24;"HH";78
2014-12-25;"HH";78
2014-12-26;"HH";78
2014-12-27;"HH";78
2014-12-28;"HH";72
2014-12-29;"HH";72
2014-12-30;"HH";72
2014-12-31;"HH";72
2015-01-01;"HH";72
2015-01-02;"HH";72
2015-01-03;"HH";72
2015-01-04;"HH";70
2015-01-05;"HH";70
2015-01-06;"HH";70
2015-01-07;"HH";70
2015-01-08;"HH";70
2015-01-09;"HH";70
2015-01-10;"HH";70
2015-01-11;"HH";55
2015-01-12;"HH";55
2015-01-13;"HH";55
2015-01-14;"HH";55
2015-01-15;"HH";55
2015-01-16;"HH";55
2015-01-17;"HH";55
2015-01-18;"HH";53
2015-01-19;"HH";53
2015-01-20;"HH";53
2015-01-21;"HH";53
2015-01-22;"HH";53
2015-01-23;"HH";53
2015-01-24;"HH";53
2015-01-25;"HH";77
2015-01-26;"HH";77
2015-01-27;"HH";77
2015-01-28;"HH";77
