"Date";"State";"Goog_trend"
2013-09-02;"HE";63
2013-09-03;"HE";63
2013-09-04;"HE";63
2013-09-05;"HE";63
2013-09-06;"HE";63
2013-09-07;"HE";63
2013-09-08;"HE";69
2013-09-09;"HE";69
2013-09-10;"HE";69
2013-09-11;"HE";69
2013-09-12;"HE";69
2013-09-13;"HE";69
2013-09-14;"HE";69
2013-09-15;"HE";60
2013-09-16;"HE";60
2013-09-17;"HE";60
2013-09-18;"HE";60
2013-09-19;"HE";60
2013-09-20;"HE";60
2013-09-21;"HE";60
2013-09-22;"HE";55
2013-09-23;"HE";55
2013-09-24;"HE";55
2013-09-25;"HE";55
2013-09-26;"HE";55
2013-09-27;"HE";55
2013-09-28;"HE";55
2013-09-29;"HE";56
2013-09-30;"HE";56
2013-10-01;"HE";56
2013-10-02;"HE";56
2013-10-03;"HE";56
2013-10-04;"HE";56
2013-10-05;"HE";56
2013-10-06;"HE";65
2013-10-07;"HE";65
2013-10-08;"HE";65
2013-10-09;"HE";65
2013-10-10;"HE";65
2013-10-11;"HE";65
2013-10-12;"HE";65
2013-10-13;"HE";55
2013-10-14;"HE";55
2013-10-15;"HE";55
2013-10-16;"HE";55
2013-10-17;"HE";55
2013-10-18;"HE";55
2013-10-19;"HE";55
2013-10-20;"HE";69
2013-10-21;"HE";69
2013-10-22;"HE";69
2013-10-23;"HE";69
2013-10-24;"HE";69
2013-10-25;"HE";69
2013-10-26;"HE";69
2013-10-27;"HE";63
2013-10-28;"HE";63
2013-10-29;"HE";63
2013-10-30;"HE";63
2013-10-31;"HE";63
2013-11-01;"HE";63
2013-11-02;"HE";63
2013-11-03;"HE";68
2013-11-04;"HE";68
2013-11-05;"HE";68
2013-11-06;"HE";68
2013-11-07;"HE";68
2013-11-08;"HE";68
2013-11-09;"HE";68
2013-11-10;"HE";57
2013-11-11;"HE";57
2013-11-12;"HE";57
2013-11-13;"HE";57
2013-11-14;"HE";57
2013-11-15;"HE";57
2013-11-16;"HE";57
2013-11-17;"HE";71
2013-11-18;"HE";71
2013-11-19;"HE";71
2013-11-20;"HE";71
2013-11-21;"HE";71
2013-11-22;"HE";71
2013-11-23;"HE";71
2013-11-24;"HE";71
2013-11-25;"HE";71
2013-11-26;"HE";71
2013-11-27;"HE";71
2013-11-28;"HE";71
2013-11-29;"HE";71
2013-11-30;"HE";71
2013-12-01;"HE";69
2013-12-02;"HE";69
2013-12-03;"HE";69
2013-12-04;"HE";69
2013-12-05;"HE";69
2013-12-06;"HE";69
2013-12-07;"HE";69
