"Date";"State";"Goog_trend"
2014-07-14;"BY";67
2014-07-15;"BY";67
2014-07-16;"BY";67
2014-07-17;"BY";67
2014-07-18;"BY";67
2014-07-19;"BY";67
2014-07-20;"BY";62
2014-07-21;"BY";62
2014-07-22;"BY";62
2014-07-23;"BY";62
2014-07-24;"BY";62
2014-07-25;"BY";62
2014-07-26;"BY";62
2014-07-27;"BY";72
2014-07-28;"BY";72
2014-07-29;"BY";72
2014-07-30;"BY";72
2014-07-31;"BY";72
2014-08-01;"BY";72
2014-08-02;"BY";72
2014-08-03;"BY";66
2014-08-04;"BY";66
2014-08-05;"BY";66
2014-08-06;"BY";66
2014-08-07;"BY";66
2014-08-08;"BY";66
2014-08-09;"BY";66
2014-08-10;"BY";64
2014-08-11;"BY";64
2014-08-12;"BY";64
2014-08-13;"BY";64
2014-08-14;"BY";64
2014-08-15;"BY";64
2014-08-16;"BY";64
2014-08-17;"BY";80
2014-08-18;"BY";80
2014-08-19;"BY";80
2014-08-20;"BY";80
2014-08-21;"BY";80
2014-08-22;"BY";80
2014-08-23;"BY";80
2014-08-24;"BY";65
2014-08-25;"BY";65
2014-08-26;"BY";65
2014-08-27;"BY";65
2014-08-28;"BY";65
2014-08-29;"BY";65
2014-08-30;"BY";65
2014-08-31;"BY";76
2014-09-01;"BY";76
2014-09-02;"BY";76
2014-09-03;"BY";76
2014-09-04;"BY";76
2014-09-05;"BY";76
2014-09-06;"BY";76
2014-09-07;"BY";67
2014-09-08;"BY";67
2014-09-09;"BY";67
2014-09-10;"BY";67
2014-09-11;"BY";67
2014-09-12;"BY";67
2014-09-13;"BY";67
2014-09-14;"BY";65
2014-09-15;"BY";65
2014-09-16;"BY";65
2014-09-17;"BY";65
2014-09-18;"BY";65
2014-09-19;"BY";65
2014-09-20;"BY";65
2014-09-21;"BY";59
2014-09-22;"BY";59
2014-09-23;"BY";59
2014-09-24;"BY";59
2014-09-25;"BY";59
2014-09-26;"BY";59
2014-09-27;"BY";59
2014-09-28;"BY";72
2014-09-29;"BY";72
2014-09-30;"BY";72
2014-10-01;"BY";72
2014-10-02;"BY";72
2014-10-03;"BY";72
2014-10-04;"BY";72
2014-10-05;"BY";70
2014-10-06;"BY";70
2014-10-07;"BY";70
2014-10-08;"BY";70
2014-10-09;"BY";70
2014-10-10;"BY";70
2014-10-11;"BY";70
2014-10-12;"BY";63
2014-10-13;"BY";63
2014-10-14;"BY";63
2014-10-15;"BY";63
2014-10-16;"BY";63
2014-10-17;"BY";63
2014-10-18;"BY";63
2014-10-19;"BY";73
2014-10-20;"BY";73
2014-10-21;"BY";73
2014-10-22;"BY";73
2014-10-23;"BY";73
2014-10-24;"BY";73
2014-10-25;"BY";73
2014-10-26;"BY";66
2014-10-27;"BY";66
2014-10-28;"BY";66
2014-10-29;"BY";66
2014-10-30;"BY";66
2014-10-31;"BY";66
2014-11-01;"BY";66
2014-11-02;"BY";78
2014-11-03;"BY";78
2014-11-04;"BY";78
2014-11-05;"BY";78
2014-11-06;"BY";78
2014-11-07;"BY";78
2014-11-08;"BY";78
2014-11-09;"BY";75
2014-11-10;"BY";75
2014-11-11;"BY";75
2014-11-12;"BY";75
2014-11-13;"BY";75
2014-11-14;"BY";75
2014-11-15;"BY";75
2014-11-16;"BY";70
2014-11-17;"BY";70
2014-11-18;"BY";70
2014-11-19;"BY";70
2014-11-20;"BY";70
2014-11-21;"BY";70
2014-11-22;"BY";70
2014-11-23;"BY";87
